From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),RF (mm),AT (degree C)
2021-01-21 13:00:00,105.55,149.45,4.4,23.93,14.45,41.96,,,61.36,18.76,74.08,2.19,180.11274390508322,628.38,0.0,
2021-01-21 14:00:00,94.08,131.12,6.67,22.36,15.45,47.24,5.67,,40.1,19.91,49.18,2.51,180.11274390508322,535.56,0.0,
2021-01-21 15:00:00,74.62,126.35,5.58,25.86,16.4,64.66,6.67,1.07,11.32,20.33,47.72,2.25,180.11274390508322,387.16,0.0,
2021-01-21 16:00:00,65.8,117.22,4.99,27.34,16.7,67.74,25.28,1.3,15.67,20.28,48.81,1.56,180.11274390508322,318.53,0.0,
2021-01-22 08:00:00,84.67,106.18,6.29,31.32,19.83,60.68,2.67,1.58,5.65,20.28,48.81,0.73,180.11274390508322,318.53,0.0,
2021-01-22 09:00:00,87.1,108.2,5.45,33.49,20.29,62.15,2.44,1.36,5.73,20.28,48.81,0.81,180.11274390508322,318.53,0.0,
2021-01-22 10:00:00,97.15,122.17,3.75,36.01,20.23,66.55,3.43,1.12,15.0,10.47,56.89,0.97,180.11274390508322,192.82,0.0,
2021-01-22 11:00:00,110.47,129.85,4.6,15.24,19.84,37.64,10.24,1.49,24.92,9.35,100.0,1.02,180.11274390508322,235.81,0.0,
2021-01-22 12:00:00,115.93,129.88,,,,,17.78,1.08,23.04,10.89,100.0,1.17,180.11274390508322,390.51,0.0,
2021-01-22 13:00:00,123.83,136.0,,,,,19.62,1.82,21.18,13.16,100.0,1.15,180.11274390508322,535.52,0.0,
2021-01-22 14:00:00,131.0,140.88,6.35,44.86,26.94,118.31,7.29,1.44,14.53,14.46,99.54,1.27,180.11274390508322,446.21,0.0,
2021-01-22 15:00:00,132.3,140.9,6.36,41.27,25.08,108.69,12.4,1.23,11.14,15.14,99.5,1.08,180.11274390508322,272.52,0.0,
2021-01-22 16:00:00,134.7,143.62,6.76,41.77,25.67,96.18,4.79,1.33,13.01,14.84,99.55,0.85,180.11274390508322,134.75,0.0,
2021-01-23 08:00:00,105.53,114.78,6.67,33.01,21.02,82.34,5.5,1.48,4.33,8.93,100.0,2.14,180.11274390508322,59.05,0.0,
2021-01-23 09:00:00,106.43,120.9,6.72,33.8,21.47,88.36,6.4,1.86,3.82,9.77,100.0,2.25,180.11274390508322,144.03,0.0,
2021-01-23 10:00:00,121.62,129.62,4.83,38.84,22.58,70.84,6.47,1.18,22.12,11.64,99.93,2.34,180.11274390508322,288.8,0.0,
2021-01-23 11:00:00,126.45,138.05,6.69,37.65,23.46,55.62,8.83,1.03,38.6,13.72,99.5,2.56,180.11274390508322,474.77,0.0,
2021-01-23 12:00:00,128.15,145.2,6.99,36.53,23.12,75.37,6.75,1.29,20.95,15.21,99.49,2.98,180.11274390508322,537.15,0.0,
2021-01-23 13:00:00,131.97,148.93,7.63,37.47,24.13,91.4,8.06,1.96,8.89,16.75,99.08,2.35,180.11274390508322,517.61,0.0,
2021-01-23 14:00:00,132.8,152.2,6.84,38.4,23.97,89.63,11.69,1.49,9.59,17.57,99.0,2.09,180.11274390508322,413.2,0.0,
2021-01-23 15:00:00,126.2,152.0,7.55,37.99,24.33,96.36,26.8,1.3,8.52,17.97,99.0,1.7,180.11274390508322,276.64,0.0,
2021-01-23 16:00:00,121.95,157.22,5.37,39.14,23.13,94.89,7.29,1.29,9.85,17.76,99.0,1.38,180.11274390508322,130.47,0.0,
2021-01-24 08:00:00,,,,,,,,,,,,,180.11274390508322,,,
2021-01-24 09:00:00,147.8,190.7,6.4,36.34,22.54,96.47,4.75,1.19,7.72,9.86,100.0,1.67,180.11274390508322,89.07,0.0,
2021-01-24 10:00:00,139.2,186.05,6.45,35.82,22.31,91.84,5.44,1.23,7.15,10.25,100.0,1.36,180.11274390508322,126.41,0.0,
2021-01-24 11:00:00,139.9,177.5,5.94,31.8,19.8,66.28,4.05,1.13,7.65,10.99,99.99,1.71,180.11274390508322,275.33,0.0,
2021-01-24 12:00:00,143.35,178.68,5.14,33.02,19.79,68.5,1.25,1.66,7.58,12.29,99.52,1.7,180.11274390508322,486.91,0.0,
2021-01-24 13:00:00,144.07,175.07,7.33,31.26,20.63,71.31,2.67,1.3,8.34,13.43,99.5,2.01,180.11274390508322,553.55,0.0,
2021-01-24 14:00:00,136.25,168.4,6.98,33.48,21.52,87.03,2.3,1.04,6.75,13.51,99.5,2.27,180.11274390508322,439.46,0.0,
2021-01-24 15:00:00,125.43,161.45,6.43,35.16,21.95,90.32,2.21,1.11,6.64,13.55,99.5,1.95,180.11274390508322,292.0,0.0,
2021-01-24 16:00:00,119.12,157.3,6.67,35.85,22.51,89.39,3.51,1.5,7.09,13.24,99.5,1.44,180.11274390508322,111.14,0.0,
2021-01-25 08:00:00,103.15,127.03,6.95,32.3,20.87,83.04,5.22,1.66,8.35,10.96,100.0,0.77,180.11274390508322,38.27,0.0,
2021-01-25 09:00:00,,,6.11,37.82,23.08,76.55,9.0,1.04,8.01,5.89,68.01,1.12,180.11274390508322,119.24,0.0,
2021-01-25 10:00:00,,,0.39,56.6,10.49,57.21,1.17,0.97,,12.04,99.76,1.23,180.11274390508322,289.18,0.0,
2021-01-25 11:00:00,81.6,97.4,,,,,2.64,1.3,,12.96,99.5,1.18,180.11274390508322,514.25,0.0,
2021-01-25 12:00:00,111.42,140.28,2.27,36.6,19.0,36.84,5.82,1.04,47.33,14.76,99.32,0.88,180.11274390508322,577.7,0.0,
2021-01-25 13:00:00,110.0,171.6,6.94,36.63,23.13,62.02,,1.82,30.36,15.81,99.0,1.06,180.11274390508322,572.8,0.0,
2021-01-25 14:00:00,98.85,158.82,6.95,39.95,24.87,88.72,,1.27,40.8,16.64,97.36,1.34,180.11274390508322,473.24,0.0,
2021-01-25 15:00:00,87.0,150.62,6.21,41.06,24.86,103.28,15.25,1.29,22.6,16.77,92.77,1.15,180.11274390508322,324.64,0.0,
2021-01-25 16:00:00,77.9,197.6,6.25,42.75,25.77,98.61,5.06,1.26,16.39,16.45,92.09,1.12,180.11274390508322,152.9,0.0,
2021-01-26 08:00:00,163.7,226.68,6.07,46.22,27.43,98.77,4.27,1.66,17.07,8.13,99.73,0.85,180.11274390508322,52.66,0.0,
2021-01-26 09:00:00,169.65,252.4,6.27,47.91,28.48,103.42,5.65,1.72,13.53,11.19,99.24,1.07,180.11274390508322,90.27,0.0,
2021-01-26 10:00:00,164.38,258.57,6.23,45.27,27.06,100.72,7.17,1.2,9.76,13.79,92.39,1.22,180.11274390508322,303.59,0.0,
2021-01-26 11:00:00,152.03,249.8,5.89,40.09,24.09,71.8,7.1,1.29,9.3,15.99,64.88,1.17,180.11274390508322,564.0,0.0,
2021-01-26 12:00:00,143.33,245.37,5.0,39.64,23.13,74.17,3.77,1.49,9.45,17.51,50.73,1.65,180.11274390508322,622.11,0.0,
2021-01-26 13:00:00,129.97,235.53,6.3,37.41,23.02,71.75,4.22,1.18,8.85,18.3,39.32,2.32,180.11274390508322,612.34,0.0,
2021-01-26 14:00:00,109.62,213.2,6.95,38.73,24.23,88.79,6.86,1.47,8.11,18.77,38.58,1.62,180.11274390508322,511.97,0.0,
2021-01-26 15:00:00,98.25,189.97,4.87,40.74,23.6,96.55,7.23,1.57,7.45,18.61,41.5,1.88,180.11274390508322,371.85,0.0,
2021-01-26 16:00:00,85.05,176.6,6.94,40.14,24.96,94.03,7.54,1.0,8.0,18.25,44.9,1.52,180.11274390508322,186.42,0.0,
2021-01-27 08:00:00,129.75,221.47,6.69,44.11,26.83,92.44,6.22,1.22,20.8,9.89,99.41,1.21,180.11274390508322,45.69,0.0,
2021-01-27 09:00:00,145.32,237.7,7.58,54.76,33.11,102.03,15.75,1.34,26.08,12.35,99.0,1.27,180.11274390508322,74.38,0.0,
2021-01-27 10:00:00,145.25,260.65,6.1,60.59,34.97,80.9,,1.22,52.66,14.51,95.29,1.24,180.11274390508322,312.11,0.0,
2021-01-27 11:00:00,139.8,260.97,5.59,48.4,28.19,59.54,,1.49,61.35,16.31,67.65,1.19,180.11274390508322,597.92,0.0,
2021-01-27 12:00:00,135.67,253.27,5.74,42.53,25.24,63.58,,1.07,53.84,17.51,53.78,1.88,180.11274390508322,661.88,0.0,
2021-01-27 13:00:00,128.92,227.82,7.08,40.17,25.09,82.81,,1.37,32.0,18.53,43.38,2.01,180.11274390508322,628.48,0.0,
2021-01-27 14:00:00,116.92,196.92,5.67,42.13,24.94,63.6,63.11,1.65,14.23,18.79,41.66,2.19,180.11274390508322,524.7,0.0,
2021-01-27 15:00:00,104.43,168.72,6.59,36.09,22.56,66.59,0.88,1.89,50.59,18.98,39.78,1.93,180.11274390508322,402.76,0.0,
2021-01-27 16:00:00,92.9,154.22,6.07,36.03,22.11,72.28,3.88,1.26,22.07,18.33,36.54,2.16,180.11274390508322,205.89,0.0,
2021-01-28 08:00:00,133.62,203.72,6.34,47.06,28.09,88.51,3.67,1.4,25.39,7.19,99.86,0.45,180.11274390508322,53.66,0.0,
2021-01-28 09:00:00,168.93,241.88,6.79,48.29,29.09,93.4,4.16,1.35,16.24,10.05,99.5,0.77,180.11274390508322,99.53,0.0,
2021-01-28 10:00:00,191.15,279.5,7.19,50.22,30.43,88.28,5.69,1.5,25.26,12.65,99.23,0.95,180.11274390508322,290.75,0.0,
2021-01-28 11:00:00,192.45,282.2,9.59,49.55,32.94,65.71,12.79,1.28,75.2,14.93,88.56,1.12,180.11274390508322,564.72,0.0,
2021-01-28 12:00:00,186.3,277.97,,,,,12.66,1.79,75.39,16.64,68.52,1.1,180.11274390508322,607.55,0.0,
2021-01-28 13:00:00,160.95,262.65,,,,,10.44,1.74,59.69,17.71,55.22,0.97,180.11274390508322,576.32,0.0,
2021-01-28 14:00:00,144.7,234.85,,,,,11.14,1.21,72.81,18.37,43.25,0.99,180.11274390508322,497.91,0.0,
2021-01-28 15:00:00,122.17,194.25,5.16,27.08,16.72,36.43,8.31,1.67,77.87,18.55,45.19,1.0,180.11274390508322,361.9,0.0,
2021-01-28 16:00:00,107.5,169.78,4.49,28.64,16.97,56.39,4.79,1.41,34.15,18.78,45.43,0.66,180.11274390508322,318.53,0.0,
2021-01-29 08:00:00,156.08,207.63,5.35,33.66,20.29,89.87,4.48,1.32,23.68,18.78,45.43,1.21,180.11274390508322,318.53,0.0,
2021-01-29 09:00:00,162.95,226.9,5.96,42.17,25.23,88.46,8.94,1.12,38.2,14.07,80.48,1.38,180.11274390508322,175.75,0.0,
2021-01-29 10:00:00,160.68,237.95,5.19,44.46,25.8,62.35,11.05,0.96,63.02,13.4,99.03,1.39,180.11274390508322,291.27,0.0,
2021-01-29 11:00:00,160.15,240.88,5.22,38.05,22.48,59.14,6.47,1.28,64.28,15.55,91.63,1.47,180.11274390508322,560.91,0.0,
2021-01-29 12:00:00,153.05,236.47,4.56,30.8,18.16,59.13,10.17,1.54,58.36,17.2,61.79,1.92,180.11274390508322,626.2,0.0,
2021-01-29 13:00:00,141.25,219.13,4.85,28.23,17.05,61.37,11.03,,68.56,17.94,50.42,2.38,180.11274390508322,617.93,0.0,
2021-01-29 14:00:00,113.23,188.88,4.68,26.51,16.01,55.54,8.89,2.78,69.26,18.58,44.74,2.16,180.11274390508322,524.2,0.0,
2021-01-29 15:00:00,93.9,175.15,4.34,26.56,15.77,54.04,5.87,1.7,64.78,18.67,45.61,2.08,180.11274390508322,371.29,0.0,
2021-01-29 16:00:00,91.2,166.22,4.43,29.24,17.24,66.63,4.76,1.58,29.36,18.34,49.84,2.01,180.11274390508322,191.29,0.0,
2021-01-30 08:00:00,113.23,153.62,5.18,33.32,19.98,86.95,4.09,1.45,22.56,10.14,85.0,1.06,180.11274390508322,,0.0,
2021-01-30 09:00:00,131.62,184.3,4.91,38.44,22.43,64.47,17.8,1.06,46.72,10.14,85.0,1.45,180.11274390508322,,0.0,
2021-01-30 10:00:00,133.78,190.67,5.19,36.56,21.68,49.71,14.4,1.02,57.19,10.14,85.0,1.18,180.11274390508322,,0.0,
2021-01-30 11:00:00,,,,,,,,,,,,,180.11274390508322,,,
2021-01-30 12:00:00,,,,,,,,,,,,,180.11274390508322,,,
2021-01-30 13:00:00,,,,,,,,,,,,,180.11274390508322,,0.0,
2021-01-30 14:00:00,120.9,216.5,,52.31,,,,,60.36,,,,180.11274390508322,,0.0,
2021-01-30 15:00:00,114.7,210.8,4.57,31.57,18.57,47.78,47.52,,49.12,0.2,1.61,1.33,180.11274390508322,14.93,0.0,
2021-01-30 16:00:00,115.88,158.67,4.64,25.42,15.42,59.33,1.44,1.64,22.44,18.31,41.74,1.58,180.11274390508322,182.43,0.0,
2021-01-31 08:00:00,121.63,162.05,5.63,41.31,24.52,94.98,4.67,1.24,9.79,6.78,99.75,1.01,180.11274390508322,50.06,0.0,
2021-01-31 09:00:00,145.43,180.53,3.68,39.36,21.92,71.11,4.83,1.51,8.57,10.52,99.45,0.88,180.11274390508322,82.76,0.0,
2021-01-31 10:00:00,164.73,212.05,4.93,36.27,21.32,68.22,5.14,1.43,9.94,13.88,97.97,0.75,180.11274390508322,286.0,0.0,
2021-01-31 11:00:00,152.8,193.1,5.93,32.7,20.26,65.05,4.86,1.59,10.67,16.34,68.69,0.62,180.11274390508322,580.82,0.0,
2021-01-31 12:00:00,,,,,,,,,,,,,180.11274390508322,,0.0,
2021-01-31 13:00:00,138.47,177.8,0.64,98.1,19.2,65.73,,3.64,10.16,,,,180.11274390508322,,0.0,
2021-01-31 14:00:00,132.83,139.35,4.31,30.8,17.96,68.53,,3.22,11.66,,,,180.11274390508322,,0.0,
2021-01-31 15:00:00,110.6,130.2,5.59,28.6,17.84,63.44,,3.52,12.12,,,,180.11274390508322,,0.0,
2021-01-31 16:00:00,,,,,,,,,,,,,180.11274390508322,,,
2021-02-01 08:00:00,,,,,,,,,,,,,180.11274390508322,,0.0,
2021-02-01 09:00:00,137.15,756.2,3.18,33.79,14.03,22.61,97.89,1.46,24.65,,,,180.11274390508322,,0.0,
2021-02-01 10:00:00,,,6.73,41.71,25.31,72.45,7.8,1.86,22.19,4.42,66.22,0.83,180.11274390508322,460.46,0.0,
2021-02-01 11:00:00,193.7,258.9,4.81,43.84,25.18,90.77,,1.23,45.67,4.55,62.56,0.66,180.11274390508322,506.15,0.0,
2021-02-01 12:00:00,168.75,235.43,3.58,47.32,23.02,113.63,1.29,1.54,23.86,15.4,49.58,0.55,180.11274390508322,580.74,0.0,
2021-02-01 13:00:00,169.57,219.1,5.79,43.98,26.04,146.27,9.93,1.24,31.77,21.39,45.21,0.7,180.11274390508322,556.18,0.0,
2021-02-01 14:00:00,120.12,198.38,3.2,48.22,26.16,94.96,32.55,1.19,89.23,22.2,39.28,0.83,180.11274390508322,492.53,0.0,
2021-02-01 15:00:00,103.9,157.93,4.71,44.0,25.18,103.36,13.17,1.76,20.58,22.05,37.3,1.24,180.11274390508322,372.15,0.0,
2021-02-01 16:00:00,88.42,151.08,5.1,40.83,23.84,102.3,17.2,1.4,42.03,21.47,39.6,1.21,180.11274390508322,197.46,0.0,
2021-02-02 08:00:00,145.6,178.2,5.15,41.45,24.2,87.05,7.2,1.54,7.74,9.3,100.0,0.77,180.11274390508322,55.49,0.0,
2021-02-02 09:00:00,166.12,195.25,6.65,49.38,29.56,112.56,14.34,1.42,23.1,13.59,99.49,0.42,180.11274390508322,88.25,0.0,
2021-02-02 10:00:00,164.9,207.75,5.52,52.71,30.38,114.81,8.29,1.2,27.0,16.21,99.43,0.71,180.11274390508322,274.54,0.0,
2021-02-02 11:00:00,174.25,214.05,4.68,41.21,23.7,96.31,13.98,1.63,72.63,19.31,76.93,0.56,180.11274390508322,584.03,0.0,
2021-02-02 12:00:00,165.33,204.43,4.21,33.96,19.53,70.01,15.16,1.78,83.11,21.23,44.24,0.68,180.11274390508322,626.74,0.0,
2021-02-02 13:00:00,137.52,180.65,5.84,33.7,20.71,70.96,12.57,2.01,76.28,22.44,41.77,0.71,180.11274390508322,602.5,0.0,
2021-02-02 14:00:00,112.22,167.75,6.22,30.82,19.51,68.47,20.93,1.77,67.16,22.92,35.88,0.88,180.11274390508322,524.65,0.0,
2021-02-02 15:00:00,100.05,140.4,5.42,35.54,21.33,90.18,17.0,1.64,31.15,23.55,36.59,0.48,180.11274390508322,364.56,0.0,
2021-02-02 16:00:00,90.03,128.6,4.85,37.48,22.02,88.98,7.75,1.46,16.57,23.07,40.98,0.59,180.11274390508322,186.35,0.0,
2021-02-03 08:00:00,185.23,218.45,5.36,34.45,20.71,87.64,7.64,1.13,8.68,14.27,93.5,1.08,180.11274390508322,,0.0,
2021-02-03 09:00:00,185.37,215.05,5.58,39.17,23.36,101.47,9.66,1.29,24.58,14.27,93.5,0.9,180.11274390508322,,0.0,
2021-02-03 10:00:00,175.88,206.43,5.66,39.69,23.69,95.13,6.04,1.36,29.32,14.27,93.5,1.22,180.11274390508322,,0.0,
2021-02-03 11:00:00,170.88,207.58,4.85,41.09,23.77,90.03,10.17,1.58,65.39,16.24,96.03,1.73,180.11274390508322,486.28,0.0,
2021-02-03 12:00:00,177.93,221.23,4.76,40.98,23.65,79.97,12.88,1.76,77.68,19.87,98.25,1.68,180.11274390508322,548.64,0.0,
2021-02-03 13:00:00,180.93,226.47,6.64,38.84,24.04,96.0,10.84,1.47,50.05,21.0,87.84,2.08,180.11274390508322,549.14,0.0,
2021-02-03 14:00:00,165.05,221.77,6.58,36.74,22.9,109.53,10.69,1.51,32.12,21.89,67.47,1.87,180.11274390508322,468.72,0.0,
2021-02-03 15:00:00,156.73,212.52,4.75,36.07,21.07,100.6,8.03,1.29,12.86,22.27,63.7,1.89,180.11274390508322,333.94,0.0,
2021-02-03 16:00:00,135.43,208.22,4.69,36.87,21.43,106.94,6.82,1.24,24.11,22.18,67.1,1.01,180.11274390508322,158.22,0.0,
2021-02-04 08:00:00,39.6,47.3,4.63,27.13,16.3,83.04,7.34,1.91,8.94,14.84,99.0,2.09,180.11274390508322,105.2,0.0,
2021-02-04 09:00:00,37.33,48.7,5.1,29.57,17.96,95.16,6.17,1.98,13.74,15.98,98.94,2.39,180.11274390508322,181.31,0.0,
2021-02-04 10:00:00,32.07,47.7,3.3,29.71,16.51,93.32,0.38,1.53,33.14,17.5,91.38,2.79,180.11274390508322,194.85,0.0,
2021-02-04 11:00:00,26.45,48.97,4.37,20.13,12.43,52.39,3.47,1.34,55.95,17.87,83.01,2.66,180.11274390508322,375.48,0.0,
2021-02-04 12:00:00,26.75,54.57,5.12,21.54,13.78,50.4,6.13,1.48,40.8,18.03,75.5,1.84,180.11274390508322,111.13,0.0,
2021-02-04 13:00:00,21.12,46.27,5.09,20.48,13.2,55.51,8.76,1.54,33.22,16.48,93.52,2.43,180.11274390508322,223.25,0.0,
2021-02-04 14:00:00,21.25,43.88,4.19,21.34,12.91,55.54,8.61,1.7,41.38,15.81,96.06,2.43,180.11274390508322,142.55,0.0,
2021-02-04 15:00:00,21.92,35.98,5.27,20.01,13.09,57.66,5.69,1.33,25.63,14.56,99.32,1.66,180.11274390508322,93.0,0.0,
2021-02-04 16:00:00,25.4,34.92,5.73,22.88,14.97,76.7,8.73,1.36,17.1,14.5,99.5,1.23,180.11274390508322,158.54,0.0,
2021-02-05 08:00:00,27.28,38.1,5.76,30.04,18.73,69.96,10.78,1.42,11.4,8.26,100.0,0.69,180.11274390508322,50.47,0.0,
2021-02-05 09:00:00,30.4,43.85,5.5,33.67,20.42,82.15,13.74,1.14,8.29,11.02,99.71,0.73,180.11274390508322,72.38,0.0,
2021-02-05 10:00:00,41.6,55.65,5.3,33.73,19.93,70.93,10.3,1.11,26.77,13.73,99.41,0.91,180.11274390508322,264.33,0.0,
2021-02-05 11:00:00,46.27,55.95,5.28,24.3,15.34,44.65,15.18,1.96,48.48,15.57,99.0,0.96,180.11274390508322,640.85,0.0,
2021-02-05 12:00:00,47.8,59.1,5.18,22.18,14.15,43.49,16.96,1.41,49.32,16.89,99.0,0.98,180.11274390508322,685.53,0.0,
2021-02-05 13:00:00,46.7,63.22,4.52,22.22,13.64,48.59,14.87,1.57,34.27,17.52,89.97,1.21,180.11274390508322,664.63,0.0,
2021-02-05 14:00:00,35.3,56.82,3.25,21.17,12.07,39.2,13.74,1.76,48.41,18.5,79.41,1.0,180.11274390508322,566.59,0.0,
2021-02-05 15:00:00,34.88,45.7,5.04,19.34,12.55,45.54,10.15,1.58,46.43,18.85,71.55,1.01,180.11274390508322,412.86,0.0,
2021-02-05 16:00:00,35.05,46.98,5.26,22.15,14.21,63.01,12.95,1.97,17.76,18.37,71.24,1.03,180.11274390508322,226.63,0.0,
2021-02-06 08:00:00,68.08,86.7,6.12,29.36,18.67,71.81,17.58,1.28,11.58,10.76,99.93,1.6,180.11274390508322,50.11,0.0,
2021-02-06 09:00:00,68.73,94.38,5.07,32.12,19.26,79.16,19.13,1.88,9.09,13.14,99.5,1.21,180.11274390508322,77.43,0.0,
2021-02-06 10:00:00,70.45,99.28,4.28,31.16,18.12,81.84,18.16,1.04,8.77,15.71,99.18,1.05,180.11274390508322,262.77,0.0,
2021-02-06 11:00:00,69.9,91.27,4.83,27.84,16.83,74.91,17.46,1.62,9.68,17.23,97.97,1.74,180.11274390508322,641.51,0.0,
2021-02-06 12:00:00,60.73,89.78,4.02,24.89,14.64,58.58,16.59,1.48,11.71,18.35,88.6,1.75,180.11274390508322,699.97,0.0,
2021-02-06 13:00:00,61.65,87.88,4.46,24.0,14.53,59.52,14.93,1.07,12.33,19.22,69.64,1.8,180.11274390508322,656.19,0.12,
2021-02-06 14:00:00,59.42,81.22,4.81,25.1,15.38,71.86,14.12,1.67,12.3,19.85,60.73,1.66,180.11274390508322,554.8,0.0,
2021-02-06 15:00:00,48.93,76.42,5.02,26.02,16.03,78.05,13.15,1.25,11.24,19.8,56.03,1.84,180.11274390508322,404.95,0.0,
2021-02-06 16:00:00,42.08,71.85,4.98,26.23,16.11,77.66,12.54,1.37,11.13,19.41,58.52,2.14,180.11274390508322,220.58,0.0,
2021-02-07 08:00:00,98.55,133.5,5.28,29.53,18.08,73.39,31.7,1.67,11.63,11.27,99.77,1.21,180.11274390508322,55.77,0.0,
2021-02-07 09:00:00,99.37,142.75,4.79,33.05,19.52,80.46,24.62,1.25,11.44,13.54,99.5,1.57,180.11274390508322,97.0,0.0,
2021-02-07 10:00:00,94.6,147.48,4.72,31.63,18.72,83.84,25.11,1.29,10.64,15.67,99.05,1.75,180.11274390508322,258.47,0.0,
2021-02-07 11:00:00,98.5,144.0,3.96,30.03,17.27,74.07,24.55,1.43,10.46,17.37,98.95,1.77,180.11274390508322,588.68,0.0,
2021-02-07 12:00:00,102.2,145.8,4.77,26.16,15.91,62.14,19.34,1.51,13.2,18.91,95.03,1.44,180.11274390508322,646.98,0.0,
2021-02-07 13:00:00,94.75,141.35,4.85,25.48,15.61,62.98,16.31,1.45,13.53,19.9,81.23,1.2,180.11274390508322,622.18,0.0,
2021-02-07 14:00:00,91.8,137.23,5.07,25.91,16.02,76.17,16.43,1.73,13.31,20.03,66.67,2.33,180.11274390508322,542.22,0.0,
2021-02-07 15:00:00,83.25,126.62,4.99,27.36,16.71,83.4,15.59,1.98,12.01,20.42,67.41,1.7,180.11274390508322,392.48,0.0,
2021-02-07 16:00:00,80.65,119.7,5.62,26.79,16.91,81.45,14.65,1.69,11.27,20.05,67.85,1.7,180.11274390508322,209.18,0.0,
2021-02-08 08:00:00,127.8,,7.84,,23.15,80.75,,1.51,6.96,9.11,100.0,0.38,180.11274390508322,63.64,0.0,
2021-02-08 09:00:00,160.08,,7.2,,24.85,87.43,,1.72,7.13,12.57,100.0,0.77,180.11274390508322,110.16,0.0,
2021-02-08 10:00:00,196.6,,4.1,,21.9,81.58,,1.45,42.93,16.03,99.55,0.78,180.11274390508322,258.77,0.0,
2021-02-08 11:00:00,185.33,,5.46,,21.63,72.23,,1.49,70.45,17.69,95.2,0.91,180.11274390508322,536.97,0.0,
2021-02-08 12:00:00,174.38,,3.8,,17.02,74.27,,1.67,72.3,19.89,98.04,1.04,180.11274390508322,622.07,0.0,
2021-02-08 13:00:00,148.95,,4.2,,15.62,64.38,,0.93,82.8,20.91,70.1,1.11,180.11274390508322,613.81,0.0,
2021-02-08 14:00:00,118.32,,4.44,,15.24,59.27,,1.57,79.68,21.28,62.02,1.18,180.11274390508322,536.23,0.0,
2021-02-08 15:00:00,95.5,,5.27,,15.28,65.56,,1.08,58.64,21.55,61.48,1.39,180.11274390508322,393.42,0.0,
2021-02-08 16:00:00,92.0,,3.98,,14.88,74.51,,1.44,20.23,21.41,63.59,1.22,180.11274390508322,211.24,0.0,
2021-02-09 08:00:00,106.88,137.12,7.53,33.34,21.88,82.61,13.75,1.25,6.47,8.5,100.0,0.52,180.11274390508322,79.81,0.0,
2021-02-09 09:00:00,111.3,147.83,6.4,35.06,21.87,85.13,13.36,1.29,5.81,9.95,100.0,0.47,180.11274390508322,174.41,0.0,
2021-02-09 10:00:00,111.12,147.73,5.88,36.24,22.07,82.78,19.03,1.74,22.77,13.26,100.0,0.69,180.11274390508322,290.64,0.0,
2021-02-09 11:00:00,127.35,150.55,4.88,27.96,16.93,67.22,30.04,1.52,63.27,17.63,99.7,1.18,180.11274390508322,654.23,0.0,
2021-02-09 12:00:00,122.22,154.45,5.65,25.44,16.24,84.47,25.08,1.71,45.95,20.35,97.72,0.95,180.11274390508322,706.62,0.0,
2021-02-09 13:00:00,113.57,145.58,5.65,26.79,16.95,91.72,31.77,1.23,47.1,22.15,87.28,1.01,180.11274390508322,667.77,0.0,
2021-02-09 14:00:00,107.78,142.35,3.91,24.59,14.39,85.55,22.88,1.24,71.44,23.34,52.58,1.03,180.11274390508322,573.18,0.12,
2021-02-09 15:00:00,93.9,123.22,5.79,22.76,14.96,69.93,18.05,1.14,65.1,23.54,50.32,1.07,180.11274390508322,404.72,0.0,
2021-02-09 16:00:00,83.7,125.03,5.76,23.95,15.55,78.03,20.73,1.35,21.85,23.54,54.4,0.73,180.11274390508322,218.8,0.0,
2021-02-10 08:00:00,166.15,196.38,4.84,33.65,19.88,79.69,29.15,1.48,12.15,14.81,99.55,0.49,180.11274390508322,52.01,0.0,
2021-02-10 09:00:00,171.52,220.28,5.88,35.0,21.42,87.78,37.25,1.25,8.4,18.48,98.64,0.51,180.11274390508322,83.97,0.0,
2021-02-10 10:00:00,,,3.53,,22.73,68.66,,1.11,,,,,180.11274390508322,,0.0,
2021-02-10 11:00:00,,,5.05,34.66,20.57,69.14,5.98,1.01,41.51,21.1,81.86,1.18,180.11274390508322,565.21,0.0,
2021-02-10 12:00:00,,,5.81,34.37,21.04,78.3,0.05,1.75,36.04,21.88,71.88,1.03,180.11274390508322,603.6,0.0,
2021-02-10 13:00:00,124.43,159.6,5.84,31.08,19.34,76.5,13.85,1.2,32.55,22.97,57.81,0.94,180.11274390508322,598.12,0.0,
2021-02-10 14:00:00,119.03,182.57,5.96,31.58,19.69,91.69,16.22,1.34,23.02,23.43,57.95,1.01,180.11274390508322,506.27,0.0,
2021-02-10 15:00:00,114.55,162.53,6.16,29.63,18.85,94.45,14.53,1.8,32.42,23.62,57.11,0.88,180.11274390508322,392.8,0.0,
2021-02-10 16:00:00,94.95,161.7,4.91,29.26,17.64,95.47,17.98,1.31,21.86,23.66,57.43,0.86,180.11274390508322,374.53,0.0,
2021-02-11 08:00:00,117.67,150.67,4.89,47.46,12.0,39.71,,3.83,6.17,,,,180.11274390508322,,0.0,
2021-02-11 09:00:00,111.97,124.65,8.71,47.91,30.45,48.85,,3.65,0.45,,,,180.11274390508322,,0.0,
